0;0.01718;0.03435;0.05149;0.06857;0.08558;0.1025;0.1193;0.1358;0.1521;0.1681;0.1836;0.1986;0.2128;0.2262;0.2384;0.2494;0.2588;0.2664;0.2721;0.2758;0.2773;0.2768;0.2743;0.2701;0.2644;0.2575;0.2494;0.2405;0.2309;0.2208;0.2103;0.1996;0.1886;0.1775;0.1663;0.155;0.1438;0.1326;0.1214;0.1103;0.09916;0.08812;0.07712;0.06617;0.05527;0.0444;0.03357;0.02276;0.01197;0.001179;-0.009611;-0.02041;-0.03123;-0.04208;-0.05297;-0.0639;-0.07487;-0.0859;-0.09699;-0.1081;-0.1193;-0.1306;-0.1418;-0.1531;-0.1644;-0.1757;-0.1869;-0.1979;-0.2088;-0.2194;-0.2295;-0.2392;-0.2482;-0.2563;-0.2634;-0.2692;-0.2734;-0.276;-0.2765;-0.2751;-0.2715;-0.2658;-0.2582;-0.2489;-0.238;-0.2258;-0.2125;-0.1983;-0.1834;-0.1679;-0.1519;-0.1356;-0.1191;-0.1024;-0.08547;-0.06848;-0.05142;-0.0343;-0.01716;0
0;0.01899;0.03797;0.05693;0.07585;0.09472;0.1135;0.1322;0.1507;0.1689;0.1869;0.2044;0.2214;0.2377;0.253;0.2672;0.2799;0.2908;0.2997;0.3063;0.3104;0.312;0.3111;0.3079;0.3026;0.2957;0.2873;0.2778;0.2674;0.2563;0.2447;0.2327;0.2205;0.2082;0.1957;0.1832;0.1707;0.1582;0.1458;0.1334;0.1211;0.1089;0.09675;0.08465;0.07262;0.06064;0.0487;0.03681;0.02494;0.0131;0.001262;-0.01058;-0.02243;-0.03431;-0.04622;-0.05817;-0.07018;-0.08225;-0.09438;-0.1066;-0.1189;-0.1312;-0.1437;-0.1561;-0.1687;-0.1813;-0.1938;-0.2064;-0.2188;-0.2311;-0.2431;-0.2548;-0.266;-0.2765;-0.2861;-0.2946;-0.3016;-0.3069;-0.3102;-0.3112;-0.3097;-0.3057;-0.2991;-0.2903;-0.2794;-0.2667;-0.2526;-0.2373;-0.2211;-0.2042;-0.1867;-0.1687;-0.1505;-0.132;-0.1134;-0.0946;-0.07576;-0.05686;-0.03792;-0.01897;0
0;0.02081;0.04161;0.06241;0.08319;0.1039;0.1246;0.1453;0.1658;0.1861;0.2061;0.2258;0.245;0.2635;0.281;0.2973;0.3121;0.3249;0.3353;0.343;0.3476;0.3491;0.3476;0.3434;0.3368;0.3283;0.3183;0.307;0.2949;0.2821;0.2689;0.2554;0.2417;0.2279;0.214;0.2002;0.1864;0.1726;0.159;0.1454;0.132;0.1186;0.1053;0.09211;0.07899;0.06594;0.05295;0.04001;0.0271;0.01421;0.001336;-0.01154;-0.02443;-0.03736;-0.05032;-0.06333;-0.07641;-0.08956;-0.1028;-0.1161;-0.1295;-0.1431;-0.1567;-0.1704;-0.1842;-0.1981;-0.212;-0.2259;-0.2398;-0.2536;-0.2672;-0.2806;-0.2934;-0.3057;-0.317;-0.3271;-0.3358;-0.3424;-0.3468;-0.3483;-0.3469;-0.3423;-0.3347;-0.3244;-0.3116;-0.2969;-0.2806;-0.2631;-0.2447;-0.2255;-0.2059;-0.1858;-0.1656;-0.1451;-0.1245;-0.1038;-0.08309;-0.06234;-0.04156;-0.02078;0
0;0.02263;0.04526;0.0679;0.09055;0.1132;0.1358;0.1585;0.181;0.2034;0.2257;0.2477;0.2692;0.2902;0.3102;0.3291;0.3463;0.3613;0.3736;0.3827;0.3879;0.3893;0.3869;0.3813;0.373;0.3625;0.3504;0.3371;0.323;0.3084;0.2934;0.2782;0.2629;0.2476;0.2323;0.217;0.2019;0.1869;0.172;0.1573;0.1426;0.1281;0.1138;0.09947;0.08528;0.07118;0.05714;0.04316;0.02922;0.01531;0.001407;-0.0125;-0.02642;-0.04037;-0.05437;-0.06843;-0.08257;-0.09679;-0.1111;-0.1256;-0.1401;-0.1548;-0.1696;-0.1846;-0.1996;-0.2148;-0.2301;-0.2455;-0.261;-0.2764;-0.2917;-0.3068;-0.3215;-0.3357;-0.3491;-0.3613;-0.3719;-0.3803;-0.3861;-0.3885;-0.3872;-0.382;-0.3731;-0.3608;-0.3458;-0.3287;-0.3098;-0.2898;-0.2689;-0.2474;-0.2255;-0.2032;-0.1808;-0.1583;-0.1357;-0.1131;-0.09045;-0.06783;-0.04521;-0.0226;0
0;0.02445;0.0489;0.07339;0.09791;0.1225;0.1471;0.1717;0.1964;0.221;0.2456;0.27;0.2941;0.3178;0.3407;0.3624;0.3826;0.4005;0.4153;0.4261;0.4321;0.4332;0.4295;0.4219;0.4112;0.3982;0.3837;0.3681;0.3517;0.335;0.3181;0.3011;0.2841;0.2672;0.2504;0.2338;0.2173;0.2011;0.1849;0.169;0.1532;0.1376;0.1221;0.1067;0.09149;0.07634;0.06127;0.04626;0.03131;0.01638;0.001474;-0.01344;-0.02837;-0.04334;-0.05837;-0.07346;-0.08864;-0.1039;-0.1193;-0.1349;-0.1506;-0.1664;-0.1824;-0.1986;-0.215;-0.2315;-0.2482;-0.2651;-0.2821;-0.2992;-0.3163;-0.3333;-0.3502;-0.3666;-0.3823;-0.397;-0.4101;-0.4209;-0.4286;-0.4324;-0.4315;-0.4255;-0.4147;-0.4;-0.3822;-0.362;-0.3403;-0.3174;-0.2938;-0.2697;-0.2453;-0.2208;-0.1962;-0.1715;-0.1469;-0.1224;-0.09781;-0.07332;-0.04886;-0.02442;0
0;0.02625;0.05252;0.07884;0.1052;0.1317;0.1583;0.185;0.2117;0.2386;0.2656;0.2926;0.3194;0.3461;0.3722;0.3974;0.4212;0.4428;0.4609;0.4742;0.4814;0.4818;0.4761;0.4656;0.4517;0.4356;0.418;0.3996;0.3808;0.3619;0.3429;0.324;0.3053;0.2867;0.2684;0.2504;0.2326;0.215;0.1977;0.1805;0.1636;0.1469;0.1303;0.1139;0.09758;0.08141;0.06532;0.04931;0.03336;0.01744;0.001534;-0.01437;-0.0303;-0.04627;-0.0623;-0.07841;-0.09462;-0.111;-0.1274;-0.1441;-0.1609;-0.1778;-0.195;-0.2125;-0.2301;-0.248;-0.2662;-0.2845;-0.3032;-0.322;-0.341;-0.3601;-0.3792;-0.3982;-0.4166;-0.4343;-0.4506;-0.4646;-0.4752;-0.481;-0.4807;-0.4736;-0.4604;-0.4423;-0.4208;-0.3971;-0.3719;-0.3458;-0.3192;-0.2923;-0.2654;-0.2384;-0.2116;-0.1848;-0.1581;-0.1316;-0.1051;-0.07877;-0.05247;-0.02622;0
0;0.02803;0.05609;0.08422;0.1124;0.1408;0.1694;0.1981;0.227;0.2562;0.2856;0.3152;0.345;0.3749;0.4046;0.4339;0.4622;0.4885;0.5113;0.5285;0.5374;0.5365;0.5274;0.5126;0.4944;0.4743;0.4532;0.4317;0.4101;0.3887;0.3675;0.3467;0.3262;0.306;0.2862;0.2667;0.2476;0.2287;0.2102;0.1919;0.1738;0.156;0.1383;0.1209;0.1036;0.08637;0.06929;0.05229;0.03536;0.01847;0.001591;-0.01529;-0.03219;-0.04914;-0.06616;-0.08327;-0.1005;-0.1178;-0.1354;-0.1531;-0.171;-0.1891;-0.2075;-0.2261;-0.245;-0.2643;-0.2838;-0.3038;-0.324;-0.3446;-0.3656;-0.3869;-0.4085;-0.4302;-0.4518;-0.473;-0.4933;-0.5116;-0.5265;-0.5358;-0.5368;-0.5279;-0.5108;-0.488;-0.4618;-0.4336;-0.4043;-0.3746;-0.3448;-0.315;-0.2854;-0.256;-0.2269;-0.1979;-0.1692;-0.1407;-0.1124;-0.08415;-0.05604;-0.028;0
0;0.02977;0.05958;0.08949;0.1195;0.1498;0.1802;0.211;0.2421;0.2735;0.3054;0.3377;0.3706;0.4038;0.4375;0.4714;0.505;0.5376;0.5673;0.591;0.6034;0.5995;0.5843;0.5631;0.5391;0.514;0.4887;0.4638;0.4392;0.4153;0.3919;0.369;0.3467;0.3249;0.3036;0.2827;0.2623;0.2422;0.2224;0.203;0.1838;0.1649;0.1462;0.1277;0.1094;0.09122;0.07316;0.0552;0.03731;0.01947;0.001641;-0.01619;-0.03404;-0.05195;-0.06993;-0.08802;-0.1062;-0.1246;-0.1431;-0.1619;-0.1808;-0.2001;-0.2196;-0.2394;-0.2596;-0.2802;-0.3012;-0.3226;-0.3445;-0.3669;-0.3899;-0.4134;-0.4376;-0.4622;-0.4873;-0.5127;-0.538;-0.5622;-0.5835;-0.5988;-0.6028;-0.5905;-0.5669;-0.5372;-0.5047;-0.4711;-0.4372;-0.4036;-0.3703;-0.3375;-0.3052;-0.2734;-0.2419;-0.2109;-0.1801;-0.1497;-0.1195;-0.08943;-0.05954;-0.02975;0
0;0.03147;0.06299;0.09463;0.1264;0.1585;0.1908;0.2236;0.2567;0.2904;0.3248;0.3598;0.3956;0.4324;0.4702;0.509;0.549;0.5896;0.6295;0.6648;0.6855;0.6737;0.6473;0.6164;0.5848;0.5538;0.524;0.4954;0.4678;0.4413;0.4156;0.3908;0.3668;0.3434;0.3206;0.2983;0.2766;0.2552;0.2343;0.2137;0.1935;0.1736;0.1538;0.1344;0.1151;0.09594;0.07693;0.05803;0.03921;0.02044;0.001687;-0.01707;-0.03585;-0.05469;-0.07361;-0.09265;-0.1118;-0.1312;-0.1507;-0.1705;-0.1905;-0.2108;-0.2314;-0.2524;-0.2739;-0.2957;-0.3181;-0.341;-0.3645;-0.3887;-0.4136;-0.4394;-0.4661;-0.4938;-0.5226;-0.5526;-0.5837;-0.6155;-0.6466;-0.6731;-0.6851;-0.6644;-0.6291;-0.5893;-0.5487;-0.5088;-0.4699;-0.4321;-0.3954;-0.3596;-0.3246;-0.2903;-0.2566;-0.2234;-0.1907;-0.1584;-0.1264;-0.09457;-0.06295;-0.03145;0
0;0.0331;0.06628;0.09959;0.1331;0.1669;0.2011;0.2357;0.2709;0.3067;0.3434;0.381;0.4197;0.4599;0.5017;0.5457;0.5923;0.6423;0.6962;0.7531;0.8003;0.7624;0.7149;0.6703;0.6297;0.5926;0.5581;0.5258;0.4953;0.4663;0.4386;0.4119;0.3861;0.3612;0.337;0.3134;0.2904;0.2679;0.2458;0.2242;0.2029;0.182;0.1613;0.1408;0.1206;0.1005;0.08059;0.06078;0.04105;0.02138;0.001728;-0.01792;-0.03761;-0.05735;-0.07719;-0.09714;-0.1172;-0.1375;-0.158;-0.1788;-0.1998;-0.2212;-0.2429;-0.265;-0.2876;-0.3107;-0.3344;-0.3588;-0.3838;-0.4097;-0.4365;-0.4644;-0.4936;-0.5243;-0.5567;-0.5913;-0.6287;-0.6695;-0.7143;-0.7619;-0.8;-0.7528;-0.696;-0.642;-0.592;-0.5454;-0.5015;-0.4597;-0.4195;-0.3808;-0.3432;-0.3066;-0.2708;-0.2356;-0.201;-0.1668;-0.133;-0.09953;-0.06624;-0.03309;0
